Timestamp_Accel,SystemActivated,AccelX,AccelY,AccelZ,AccelX_KF,AccelY_KF,AccelZ_KF,Roll,Pitch,Yaw,Timestamp_GPS,Speed,Latitude,Longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
323.87,1.0,-0.061,0.009,-0.006,-0.038,0.002,-0.002,-1.617,-0.007,-0.442,319.90999999999997,94.0,40.547626,-3.474266,691.7,6,5,340.0,2.109
323.97,1.0,-0.014,0.001,0.008,-0.036,0.003,0.003,-1.618,-0.006,-0.441,319.90999999999997,94.0,40.547626,-3.474266,691.7,6,5,340.0,2.109
324.07,1.0,-0.007,0.004,0.001,-0.018,0.003,0.002,-1.617,-0.009,-0.44,319.90999999999997,94.0,40.547626,-3.474266,691.7,6,5,340.0,2.109
324.17,1.0,-0.001,0.017,0.004,-0.006,0.012,0.002,-1.617,-0.006,-0.438,319.90999999999997,94.0,40.547626,-3.474266,691.7,6,5,340.0,2.109
324.28,1.0,0.004,0.029,-0.01,-0.002,0.019,-0.003,-1.62,0.001,-0.437,319.90999999999997,94.0,40.547626,-3.474266,691.7,6,5,340.0,2.109
324.39,1.0,-0.016,0.009,0.004,-0.004,0.017,0.001,-1.62,-0.001,-0.436,319.90999999999997,94.0,40.547626,-3.474266,691.7,6,5,340.0,2.109
324.49,1.0,-0.055,0.005,-0.014,-0.028,0.011,-0.006,-1.618,-0.001,-0.435,319.90999999999997,94.0,40.547626,-3.474266,691.7,6,5,340.0,2.109
324.58,1.0,-0.074,0.017,0.007,-0.057,0.01,-0.002,-1.618,0.001,-0.433,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
324.68,1.0,0.012,0.017,0.018,-0.033,0.016,0.006,-1.619,0.006,-0.432,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
324.78,1.0,0.033,-0.0,-0.014,0.01,0.007,0.002,-1.62,0.011,-0.43,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
324.88,1.0,0.047,0.015,-0.031,0.025,0.006,-0.014,-1.62,0.013,-0.428,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
324.98,1.0,0.005,0.012,-0.047,0.024,0.012,-0.029,-1.619,0.014,-0.426,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
325.08,1.0,-0.031,0.008,-0.08,-0.001,0.014,-0.055,-1.616,0.015,-0.424,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
325.18,1.0,-0.071,-0.022,-0.067,-0.037,-0.004,-0.067,-1.61,0.014,-0.423,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
325.28,1.0,-0.027,-0.007,-0.069,-0.044,-0.008,-0.068,-1.602,0.012,-0.421,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
325.39,1.0,0.008,0.008,-0.067,-0.02,-0.004,-0.068,-1.596,0.014,-0.42,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
325.48,1.0,0.057,0.026,-0.059,0.019,0.012,-0.062,-1.589,0.015,-0.418,320.90999999999997,95.2,40.547844,-3.474375,692.7,6,5,339.3,1.406
325.59,1.0,0.031,0.014,-0.063,0.036,0.017,-0.064,-1.583,0.014,-0.417,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
325.68,1.0,-0.013,0.014,-0.04,0.015,0.014,-0.054,-1.577,0.01,-0.416,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
325.78,1.0,-0.021,0.018,-0.034,-0.011,0.015,-0.041,-1.573,0.01,-0.415,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
325.88,1.0,-0.006,0.023,-0.017,-0.01,0.014,-0.029,-1.571,0.007,-0.415,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
325.98,1.0,0.015,0.03,-0.008,0.005,0.035,-0.019,-1.57,0.004,-0.414,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
326.08,1.0,-0.024,0.039,0.003,-0.006,0.026,-0.007,-1.571,0.005,-0.413,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
326.19,1.0,0.015,0.064,0.015,-0.005,0.047,0.003,-1.571,0.006,-0.413,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
326.28,1.0,0.006,0.049,0.002,0.006,0.052,0.006,-1.571,0.006,-0.413,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
326.38,1.0,-0.002,0.027,0.017,0.005,0.043,0.009,-1.571,0.006,-0.413,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
326.48,1.0,-0.036,0.019,0.01,-0.015,0.027,0.014,-1.575,0.008,-0.412,321.89,95.8,40.548073,-3.47448,693.5,6,5,337.9,2.109
326.58,1.0,-0.005,0.024,0.014,-0.018,0.022,0.01,-1.577,0.007,-0.412,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
326.68,1.0,0.021,0.004,0.01,0.004,0.016,0.01,-1.578,-0.0,-0.411,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
326.79,1.0,0.041,0.024,0.022,0.023,0.018,0.015,-1.578,0.001,-0.411,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
326.98,1.0,-0.016,0.001,0.022,-0.004,0.016,0.016,-1.581,0.002,-0.41,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
327.09,1.0,-0.047,0.028,-0.006,-0.026,0.015,0.009,-1.58,0.001,-0.41,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
327.19,1.0,-0.025,0.067,-0.01,-0.032,0.042,-0.005,-1.581,-0.004,-0.41,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
327.29,1.0,-0.001,0.036,0.026,-0.018,0.047,0.007,-1.581,-0.007,-0.409,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
327.39,1.0,-0.036,-0.012,0.018,-0.017,0.02,0.018,-1.581,-0.005,-0.409,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
327.49,1.0,-0.016,0.008,0.011,-0.025,0.007,0.014,-1.582,-0.003,-0.408,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
327.59,1.0,-0.025,-0.006,0.016,-0.023,0.004,0.012,-1.582,-0.005,-0.408,323.0,97.0,40.548523,-3.474736,695.4,6,5,336.1,2.109
327.69,1.0,0.005,-0.011,0.019,-0.015,-0.009,0.018,-1.584,-0.005,-0.408,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
327.79,1.0,-0.02,-0.0,-0.001,-0.005,0.003,0.01,-1.585,-0.002,-0.408,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
327.89,1.0,-0.042,0.011,0.02,-0.022,0.002,0.011,-1.586,-0.002,-0.408,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
327.99,1.0,-0.034,0.008,-0.0,-0.037,0.005,0.01,-1.586,-0.002,-0.407,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
328.09,1.0,-0.003,0.03,0.001,-0.024,0.011,0.006,-1.586,-0.001,-0.407,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
328.19,1.0,0.009,0.019,-0.023,-0.004,0.021,-0.009,-1.585,-0.0,-0.407,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
328.29,1.0,0.017,0.059,-0.014,0.01,0.039,-0.015,-1.585,0.0,-0.406,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
328.39,1.0,0.002,0.05,0.001,0.003,0.044,-0.008,-1.585,0.001,-0.406,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
328.49,1.0,0.042,0.065,-0.015,0.019,0.051,-0.006,-1.584,0.001,-0.406,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
328.59,1.0,0.007,0.03,-0.007,0.021,0.05,-0.01,-1.584,0.002,-0.406,323.89,97.0,40.548523,-3.474736,695.4,6,5,336.1,1.758
328.69,1.0,-0.031,0.04,-0.006,0.001,0.042,-0.006,-1.583,0.002,-0.406,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
328.79,1.0,-0.045,0.048,-0.008,-0.028,0.043,-0.008,-1.584,0.005,-0.406,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
328.89,1.0,-0.076,-0.008,-0.008,-0.048,0.027,-0.009,-1.582,0.004,-0.406,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
328.99,1.0,-0.059,-0.024,-0.004,-0.06,-0.006,-0.005,-1.584,0.007,-0.405,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
329.09,1.0,-0.025,0.0,0.007,-0.048,-0.005,-0.001,-1.584,0.003,-0.405,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
329.2,1.0,0.017,0.002,-0.004,-0.016,0.001,-0.002,-1.583,-0.008,-0.405,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
329.3,1.0,0.018,0.043,-0.004,0.005,0.018,-0.003,-1.583,-0.008,-0.405,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
329.39,1.0,-0.006,0.032,-0.001,0.004,0.031,-0.002,-1.584,-0.005,-0.405,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
329.49,1.0,0.01,0.011,0.004,0.002,0.018,0.001,-1.583,-0.007,-0.405,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
329.59,1.0,-0.01,-0.007,0.001,-0.0,0.007,0.002,-1.582,-0.007,-0.405,324.92999999999995,99.1,40.548763,-3.474866,696.3,6,5,334.7,2.461
329.71,1.0,-0.043,-0.023,-0.004,-0.016,-0.006,-0.003,-1.582,-0.005,-0.404,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
329.8,1.0,-0.039,-0.023,-0.006,-0.034,-0.018,-0.002,-1.583,-0.005,-0.403,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
329.9,1.0,-0.035,-0.023,-0.003,-0.036,-0.021,-0.002,-1.584,-0.004,-0.402,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
330.0,1.0,-0.016,-0.017,0.021,-0.025,-0.019,0.004,-1.586,-0.001,-0.401,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
330.1,1.0,0.023,-0.037,0.019,-0.001,-0.026,0.017,-1.586,-0.004,-0.4,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
330.2,1.0,0.002,-0.001,0.001,0.001,-0.016,0.008,-1.587,-0.008,-0.398,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
330.31,1.0,-0.001,-0.004,0.009,-0.003,-0.011,0.008,-1.588,-0.005,-0.398,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
330.41,1.0,0.044,-0.017,0.016,0.021,-0.018,0.011,-1.589,-0.003,-0.397,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
330.5,1.0,0.035,0.015,-0.002,0.029,0.001,0.004,-1.589,-0.003,-0.396,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
330.6,1.0,0.029,0.001,0.007,0.026,0.01,0.011,-1.591,-0.002,-0.395,325.90999999999997,97.3,40.549,-3.475007,697.4,6,5,333.3,2.812
330.7,1.0,-0.041,0.018,-0.017,0.006,0.004,-0.005,-1.59,-0.007,-0.394,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
330.8,1.0,-0.082,0.057,-0.01,-0.044,0.031,-0.013,-1.591,-0.009,-0.394,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
330.9,1.0,-0.082,0.032,-0.007,-0.073,0.03,-0.007,-1.592,-0.01,-0.394,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
331.0,1.0,-0.005,0.038,-0.001,-0.037,0.038,-0.004,-1.592,-0.011,-0.394,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
331.1,1.0,-0.001,0.011,-0.006,-0.018,0.033,-0.005,-1.592,-0.018,-0.394,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
331.2,1.0,0.011,-0.018,-0.001,-0.002,0.003,-0.002,-1.591,-0.018,-0.394,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
331.31,1.0,0.013,-0.008,-0.012,0.01,-0.003,-0.006,-1.591,-0.017,-0.394,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
331.41,1.0,-0.021,-0.021,-0.034,-0.002,-0.015,-0.019,-1.588,-0.013,-0.393,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
331.51,1.0,-0.005,-0.001,-0.032,-0.01,-0.01,-0.028,-1.583,-0.013,-0.393,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
331.61,1.0,0.004,-0.028,-0.036,-0.001,-0.012,-0.034,-1.575,-0.016,-0.393,326.95,97.2,40.549213,-3.47515,698.2,6,5,332.2,2.461
331.7,1.0,-0.02,-0.049,-0.02,-0.008,-0.034,-0.029,-1.573,-0.015,-0.392,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
331.8,1.0,0.007,0.002,-0.017,-0.009,-0.029,-0.02,-1.573,-0.016,-0.392,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
331.9,1.0,-0.013,0.018,-0.046,-0.003,0.002,-0.029,-1.572,-0.016,-0.392,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
332.0,1.0,-0.033,-0.019,-0.021,-0.014,0.003,-0.031,-1.573,-0.014,-0.391,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
332.11,1.0,-0.029,-0.069,-0.012,-0.029,-0.034,-0.021,-1.573,-0.013,-0.39,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
332.21,1.0,-0.012,-0.042,-0.043,-0.023,-0.055,-0.025,-1.573,-0.013,-0.388,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
332.3,1.0,0.002,0.003,-0.045,-0.01,-0.024,-0.04,-1.573,-0.013,-0.387,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
332.41,1.0,-0.003,0.024,-0.017,-0.001,0.003,-0.03,-1.574,-0.013,-0.386,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
332.51,1.0,0.006,0.05,-0.059,-0.007,0.026,-0.039,-1.573,-0.013,-0.385,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
332.61,1.0,-0.027,-0.084,0.005,-0.011,-0.012,-0.026,-1.573,-0.013,-0.385,327.90999999999997,96.8,40.549438,-3.475291,699.0,6,5,331.2,2.109
332.72,1.0,-0.017,-0.046,-0.028,-0.01,-0.04,-0.024,-1.573,-0.014,-0.384,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
332.81,1.0,-0.051,-0.062,-0.0,-0.031,-0.052,-0.013,-1.574,-0.014,-0.384,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
332.91,1.0,0.011,-0.021,-0.018,-0.02,-0.042,-0.012,-1.573,-0.014,-0.383,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
333.01,1.0,0.037,0.001,-0.028,0.012,-0.024,-0.019,-1.572,-0.015,-0.383,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
333.11,1.0,-0.019,0.002,-0.03,0.004,-0.007,-0.027,-1.572,-0.015,-0.383,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
333.21,1.0,-0.02,0.043,-0.024,-0.008,0.019,-0.026,-1.572,-0.015,-0.383,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
333.31,1.0,-0.026,0.022,-0.015,-0.021,0.025,-0.02,-1.573,-0.016,-0.383,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
333.41,1.0,-0.028,0.002,-0.01,-0.024,0.015,-0.015,-1.573,-0.016,-0.383,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
333.51,1.0,-0.041,-0.008,0.004,-0.03,0.005,-0.008,-1.573,-0.013,-0.383,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
333.61,1.0,-0.003,0.007,0.011,-0.023,0.004,0.002,-1.574,-0.008,-0.383,328.90999999999997,97.1,40.549656,-3.475438,700.1,6,5,330.5,1.758
333.71,1.0,-0.01,0.002,-0.004,-0.014,-0.001,0.004,-1.576,-0.014,-0.383,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
333.81,1.0,0.022,0.003,-0.002,0.002,0.003,-0.004,-1.576,-0.013,-0.383,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
333.92,1.0,0.01,0.023,-0.018,0.012,0.012,-0.007,-1.575,-0.014,-0.383,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
334.02,1.0,-0.039,-0.017,0.009,-0.005,0.004,-0.006,-1.573,-0.022,-0.383,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
334.11,1.0,-0.011,0.001,0.023,-0.022,-0.008,0.011,-1.576,-0.024,-0.382,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
334.21,1.0,-0.018,0.053,0.011,-0.012,0.02,0.016,-1.579,-0.022,-0.383,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
334.31,1.0,-0.019,0.012,0.025,-0.019,0.031,0.013,-1.58,-0.024,-0.383,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
334.41,1.0,-0.029,-0.011,0.007,-0.025,0.007,0.018,-1.58,-0.024,-0.383,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
334.52,1.0,-0.045,0.005,0.011,-0.034,-0.001,0.011,-1.579,-0.024,-0.382,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
334.61,1.0,-0.028,0.019,0.011,-0.033,0.005,0.013,-1.582,-0.021,-0.383,329.95,96.8,40.549858,-3.475599,700.8,6,5,329.4,1.758
334.71,1.0,-0.011,0.023,0.022,-0.024,0.025,0.01,-1.583,-0.021,-0.383,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
334.81,1.0,-0.036,0.03,0.018,-0.024,0.023,0.02,-1.584,-0.021,-0.383,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
334.92,1.0,0.016,0.004,0.04,-0.008,0.021,0.027,-1.585,-0.022,-0.383,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
335.01,1.0,0.02,-0.029,-0.001,0.004,-0.004,0.018,-1.586,-0.028,-0.384,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
335.12,1.0,-0.024,-0.023,0.006,0.003,-0.022,0.01,-1.586,-0.03,-0.384,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
335.22,1.0,-0.028,-0.015,-0.017,-0.015,-0.016,-0.005,-1.585,-0.028,-0.383,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
335.32,1.0,-0.049,-0.028,0.007,-0.038,-0.023,0.001,-1.584,-0.022,-0.384,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
335.42,1.0,-0.015,0.027,-0.008,-0.032,-0.005,-0.005,-1.586,-0.016,-0.384,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
335.52,1.0,0.036,0.023,-0.003,0.002,0.014,-0.004,-1.586,-0.015,-0.384,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
335.62,1.0,0.036,0.035,-0.015,0.022,0.025,-0.009,-1.586,-0.016,-0.384,330.92999999999995,97.1,40.55006,-3.475767,701.7,6,5,328.4,2.109
335.73,1.0,0.02,0.011,-0.003,0.026,0.024,-0.007,-1.587,-0.013,-0.384,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
335.82,1.0,-0.012,0.017,0.008,0.008,0.016,0.0,-1.589,-0.007,-0.384,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
335.92,1.0,-0.01,0.021,0.004,-0.003,0.019,0.003,-1.588,-0.01,-0.384,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
336.02,1.0,-0.011,0.025,-0.012,-0.006,0.022,-0.001,-1.587,-0.009,-0.384,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
336.13,1.0,-0.02,0.009,0.007,-0.013,0.016,-0.002,-1.587,-0.012,-0.384,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
336.22,1.0,-0.02,-0.008,0.011,-0.017,0.005,0.006,-1.587,-0.016,-0.384,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
336.33,1.0,-0.01,-0.0,0.01,-0.016,-0.002,0.009,-1.588,-0.018,-0.384,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
336.42,1.0,-0.008,0.003,0.021,-0.012,0.002,0.013,-1.59,-0.018,-0.385,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
336.52,1.0,0.0,0.033,0.026,-0.012,0.015,0.024,-1.594,-0.022,-0.385,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
336.62,1.0,0.042,0.009,-0.012,0.015,0.017,0.006,-1.593,-0.022,-0.385,331.92999999999995,96.2,40.550262,-3.475941,703.0,6,5,327.3,2.109
336.73,1.0,-0.019,-0.019,0.016,0.009,0.0,0.006,-1.592,-0.022,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
336.82,1.0,0.014,0.011,0.025,0.003,-0.003,0.017,-1.593,-0.027,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.02,1.0,-0.031,0.017,0.029,-0.018,0.012,0.017,-1.596,-0.024,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.12,1.0,0.001,0.029,-0.003,-0.01,0.026,0.011,-1.597,-0.026,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.22,1.0,-0.002,-0.025,0.029,-0.007,0.001,0.016,-1.597,-0.025,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.33,1.0,-0.001,-0.03,0.021,-0.004,-0.02,0.023,-1.597,-0.025,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.42,1.0,-0.024,-0.031,0.022,-0.009,-0.022,0.022,-1.596,-0.025,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.54,1.0,-0.006,0.002,0.015,-0.015,-0.017,0.019,-1.597,-0.025,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.62,1.0,0.003,0.029,0.014,-0.005,0.004,0.015,-1.597,-0.025,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.73,1.0,-0.042,0.029,0.009,-0.016,0.023,0.01,-1.597,-0.023,-0.385,333.0,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.109
337.83,1.0,-0.024,0.02,0.016,-0.027,0.027,0.013,-1.597,-0.022,-0.385,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
337.93,1.0,0.026,-0.021,0.025,-0.007,0.0,0.021,-1.597,-0.022,-0.385,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.03,1.0,0.024,-0.033,0.029,0.018,-0.02,0.026,-1.596,-0.022,-0.385,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.14,1.0,-0.031,-0.019,0.012,-0.0,-0.02,0.021,-1.598,-0.021,-0.385,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.23,1.0,-0.073,0.009,-0.003,-0.038,-0.011,0.008,-1.596,-0.021,-0.385,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.33,1.0,-0.062,-0.002,0.028,-0.056,0.005,0.011,-1.595,-0.019,-0.385,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.43,1.0,-0.021,-0.046,0.017,-0.044,-0.013,0.015,-1.595,-0.018,-0.384,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.53,1.0,0.039,0.017,-0.003,-0.004,-0.018,0.013,-1.595,-0.019,-0.383,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.63,1.0,0.046,0.025,-0.002,0.027,0.005,0.004,-1.596,-0.019,-0.382,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.73,1.0,0.026,-0.097,0.02,0.032,-0.035,0.012,-1.595,-0.02,-0.381,333.91999999999996,94.2,40.550632,-3.476297,704.1,6,5,324.5,2.812
338.83,1.0,0.038,-0.055,-0.012,0.032,-0.055,0.004,-1.594,-0.02,-0.379,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
338.93,1.0,-0.043,-0.021,-0.027,0.004,-0.039,-0.013,-1.594,-0.02,-0.379,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.03,1.0,-0.078,0.016,-0.021,-0.042,-0.006,-0.021,-1.593,-0.009,-0.379,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.13,1.0,-0.076,-0.053,-0.029,-0.063,-0.02,-0.024,-1.594,-0.006,-0.378,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.24,1.0,-0.029,-0.045,-0.026,-0.055,-0.038,-0.027,-1.595,-0.006,-0.377,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.33,1.0,0.023,-0.029,0.001,-0.02,-0.046,-0.013,-1.595,-0.005,-0.376,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.44,1.0,0.03,0.002,-0.018,0.012,-0.02,-0.012,-1.595,-0.005,-0.376,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.53,1.0,0.03,-0.004,-0.018,0.026,-0.006,-0.018,-1.593,-0.009,-0.376,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.63,1.0,0.062,0.026,-0.023,0.038,0.004,-0.019,-1.59,-0.01,-0.376,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.73,1.0,0.025,0.027,-0.013,0.042,0.018,-0.017,-1.588,-0.013,-0.376,334.91999999999996,93.8,40.550823,-3.476493,704.9,6,5,323.8,2.461
339.83,1.0,-0.053,0.004,-0.017,0.0,0.019,-0.019,-1.584,-0.015,-0.376,335.92999999999995,93.9,40.550999,-3.476665,706.0,6,5,322.7,1.758
